session_id,user_id,session_start,device,region,campaign_source,is_signup,add_to_cart,cart_items,purchase,purchase_items
S00001794,U000782,2024-12-15 13:49:00,tablet,North,organic,False,False,0,False,0
S00001795,U000704,2024-10-06 22:02:00,desktop,North,organic,True,True,2,False,0
S00001796,U000238,2024-12-29 01:25:00,mobile,Central,google,False,True,2,False,0
S00001797,U000151,2024-12-14 03:32:00,desktop,North,facebook,False,True,3,True,2
S00001798,U000218,2024-10-28 10:32:00,desktop,South,organic,False,False,0,False,0
S00001799,U000015,2024-11-23 01:23:00,desktop,West,google,True,False,0,False,0
S00001800,U000696,2024-12-26 13:31:00,tablet,North,organic,True,False,0,False,0
S00001801,U000023,2024-10-19 03:50:00,desktop,East,facebook,True,True,1,True,1
S00001802,U000238,2024-11-25 00:33:00,mobile,West,google,False,True,3,False,0
S00001803,U000614,2024-12-08 08:04:00,tablet,North,google,False,True,1,False,0
S00001804,U000085,2024-10-19 01:54:00,desktop,North,organic,True,True,1,False,0
S00001805,U000754,2024-10-07 19:42:00,desktop,East,email,False,False,0,False,0
S00001806,U000191,2024-10-08 17:03:00,mobile,South,organic,True,False,0,False,0
S00001807,U000172,2024-10-07 23:04:00,desktop,North,organic,True,True,1,False,0
S00001808,U000493,2024-12-10 03:27:00,tablet,West,organic,True,False,0,False,0
S00001809,U000125,2024-10-18 15:40:00,desktop,West,organic,False,False,0,False,0
S00001810,U000487,2024-12-23 17:03:00,desktop,East,organic,False,True,2,False,0
S00001811,U000132,2024-12-24 23:14:00,desktop,East,direct,False,False,0,False,0
S00001812,U000319,2024-11-14 02:25:00,mobile,West,facebook,False,True,3,True,2
S00001813,U000053,2024-11-03 16:02:00,desktop,South,organic,False,True,1,False,0
S00001814,U000493,2024-12-24 12:09:00,mobile,North,facebook,True,False,0,False,0
S00001815,U000135,2024-11-04 06:38:00,desktop,South,organic,False,False,0,False,0
S00001816,U000769,2024-12-10 12:53:00,desktop,West,organic,True,True,2,True,1
S00001817,U000281,2024-11-17 07:55:00,mobile,North,email,True,True,1,True,1
S00001818,U000694,2024-12-29 18:11:00,mobile,Central,google,False,True,2,True,1
S00001819,U000323,2024-12-19 01:44:00,desktop,North,email,True,True,1,True,1
S00001820,U000633,2024-11-05 03:55:00,desktop,East,organic,False,False,0,False,0
S00001821,U000744,2024-12-26 03:31:00,mobile,Central,email,True,True,1,False,0
S00001822,U000380,2024-12-02 02:20:00,desktop,East,email,True,True,1,True,2
S00001823,U000358,2024-12-26 21:07:00,mobile,Central,google,False,False,0,False,0
S00001824,U000587,2024-12-16 08:08:00,tablet,West,email,False,True,1,True,2
S00001825,U000281,2024-11-22 13:15:00,desktop,West,direct,False,True,3,True,1
S00001826,U000540,2024-12-10 23:11:00,desktop,East,google,True,True,3,True,1
S00001827,U000041,2024-10-20 18:39:00,tablet,Central,email,True,False,0,False,0
S00001828,U000781,2024-11-20 01:05:00,mobile,Central,email,False,False,0,False,0
S00001829,U000308,2024-12-29 15:16:00,mobile,North,facebook,False,True,2,True,2
S00001830,U000595,2024-10-15 17:08:00,desktop,North,organic,False,True,2,True,2
S00001831,U000213,2024-12-25 10:27:00,mobile,South,google,False,True,2,True,1
S00001832,U000161,2024-10-28 17:30:00,desktop,East,google,False,True,1,True,2
S00001833,U000439,2024-11-15 00:20:00,mobile,West,email,False,False,0,False,0
S00001834,U000622,2024-12-13 14:51:00,mobile,North,google,False,True,1,False,0
S00001835,U000737,2024-11-10 00:04:00,mobile,South,organic,False,True,1,False,0
S00001836,U000600,2024-10-16 02:46:00,mobile,East,facebook,False,True,3,True,1
S00001837,U000240,2024-11-05 09:48:00,desktop,North,google,True,False,0,False,0
S00001838,U000005,2024-12-02 01:24:00,desktop,North,organic,False,False,0,False,0
S00001839,U000674,2024-12-28 23:46:00,mobile,East,organic,False,True,1,True,2
S00001840,U000192,2024-11-16 06:06:00,mobile,Central,organic,False,True,2,False,0
S00001841,U000056,2024-12-09 05:32:00,mobile,West,google,True,False,0,False,0
S00001842,U000237,2024-11-05 00:07:00,desktop,Central,google,False,True,2,False,0
S00001843,U000675,2024-12-18 20:14:00,mobile,North,facebook,False,True,1,True,1
S00001844,U000380,2024-12-19 08:10:00,mobile,Central,facebook,False,False,0,False,0
S00001845,U000174,2024-12-20 23:28:00,mobile,East,google,True,False,0,False,0
S00001846,U000173,2024-11-14 02:21:00,mobile,West,organic,True,True,3,True,1
S00001847,U000201,2024-10-26 10:37:00,desktop,East,google,True,False,0,False,0
S00001848,U000722,2024-10-15 03:05:00,desktop,Central,organic,False,True,2,True,1
S00001849,U000592,2024-12-15 11:23:00,mobile,Central,facebook,False,False,0,False,0
S00001850,U000056,2024-12-11 16:15:00,mobile,West,facebook,False,True,1,False,0
S00001851,U000193,2024-11-17 08:33:00,mobile,South,google,False,True,2,True,2
S00001852,U000515,2024-10-06 06:46:00,desktop,North,google,True,True,3,True,1
S00001853,U000783,2024-11-16 12:15:00,desktop,West,facebook,False,True,2,False,0
S00001854,U000347,2024-11-07 11:30:00,mobile,Central,organic,False,True,2,False,0
S00001855,U000190,2024-11-26 17:56:00,desktop,South,google,True,True,3,True,1
S00001856,U000573,2024-12-12 12:08:00,mobile,Central,organic,False,False,0,False,0
S00001857,U000402,2024-11-22 12:30:00,desktop,South,google,False,False,0,False,0
S00001858,U000117,2024-10-18 11:48:00,mobile,North,google,False,False,0,False,0
S00001859,U000713,2024-10-09 11:10:00,mobile,West,organic,False,False,0,False,0
S00001860,U000144,2024-10-09 08:59:00,mobile,West,google,False,True,3,False,0
S00001861,U000200,2024-10-19 21:05:00,mobile,East,organic,True,False,0,False,0
S00001862,U000631,2024-12-25 15:35:00,desktop,Central,facebook,False,False,0,False,0
S00001863,U000021,2024-12-23 22:34:00,mobile,South,organic,False,False,0,False,0
S00001864,U000064,2024-11-27 05:54:00,desktop,East,direct,True,True,1,True,1
S00001865,U000173,2024-10-07 11:12:00,tablet,West,organic,False,True,3,False,0
S00001866,U000150,2024-10-25 22:26:00,desktop,Central,google,False,False,0,False,0
S00001867,U000776,2024-10-13 01:23:00,mobile,West,email,False,False,0,False,0
S00001868,U000332,2024-11-11 08:05:00,mobile,West,google,False,False,0,False,0
S00001869,U000385,2024-11-25 03:16:00,desktop,North,organic,True,False,0,False,0
S00001870,U000538,2024-11-10 01:18:00,mobile,East,direct,True,True,2,False,0
S00001871,U000606,2024-12-19 12:47:00,desktop,East,facebook,True,True,1,False,0
S00001872,U000560,2024-11-24 23:56:00,desktop,East,facebook,True,True,2,False,0
S00001873,U000500,2024-12-13 18:56:00,desktop,West,facebook,False,False,0,False,0
S00001874,U000053,2024-10-19 05:55:00,tablet,Central,organic,False,False,0,False,0
S00001875,U000447,2024-11-13 05:18:00,mobile,West,email,False,False,0,False,0
S00001876,U000773,2024-10-18 16:46:00,mobile,West,google,False,False,0,False,0
S00001877,U000456,2024-12-04 04:00:00,mobile,West,email,False,True,1,False,0
S00001878,U000785,2024-11-25 12:00:00,mobile,West,email,True,False,0,False,0
S00001879,U000233,2024-10-30 15:01:00,desktop,East,google,False,False,0,False,0
S00001880,U000714,2024-12-01 16:08:00,mobile,South,email,False,False,0,False,0
S00001881,U000671,2024-10-24 15:15:00,mobile,Central,direct,True,True,1,False,0
S00001882,U000075,2024-11-25 02:37:00,desktop,South,organic,True,False,0,False,0
S00001883,U000744,2024-10-27 15:23:00,desktop,East,organic,True,False,0,False,0
S00001884,U000370,2024-11-27 15:53:00,mobile,Central,organic,False,True,3,False,0
S00001885,U000572,2024-12-24 13:03:00,desktop,West,google,True,False,0,False,0
S00001886,U000446,2024-11-03 10:09:00,desktop,West,facebook,False,True,3,False,0
S00001887,U000263,2024-11-15 07:35:00,mobile,South,google,False,False,0,False,0
S00001888,U000769,2024-12-18 04:21:00,mobile,South,google,True,False,0,False,0
S00001889,U000275,2024-10-15 13:30:00,mobile,North,google,False,False,0,False,0
S00001890,U000699,2024-12-14 07:02:00,mobile,East,email,False,True,3,False,0
S00001891,U000518,2024-11-23 16:41:00,mobile,West,facebook,False,True,1,True,2
S00001892,U000541,2024-10-20 21:54:00,tablet,North,organic,False,True,3,False,0
S00001893,U000454,2024-10-22 13:47:00,mobile,West,google,False,True,3,False,0
S00001894,U000184,2024-12-19 02:16:00,mobile,East,facebook,False,False,0,False,0
S00001895,U000304,2024-10-03 07:58:00,mobile,Central,facebook,False,False,0,False,0
S00001896,U000190,2024-10-22 05:42:00,mobile,East,facebook,False,True,1,True,2
S00001897,U000017,2024-11-14 14:15:00,mobile,North,organic,False,True,3,False,0
S00001898,U000772,2024-12-17 01:23:00,desktop,West,organic,False,False,0,False,0
S00001899,U000468,2024-11-05 04:38:00,mobile,Central,email,True,True,3,False,0
S00001900,U000524,2024-12-20 22:12:00,mobile,Central,organic,False,True,3,True,1
S00001901,U000480,2024-10-10 00:48:00,desktop,North,direct,False,False,0,False,0
S00001902,U000477,2024-12-07 01:18:00,mobile,South,google,True,True,2,False,0
S00001903,U000166,2024-11-09 15:48:00,mobile,East,google,False,True,2,False,0
S00001904,U000435,2024-12-17 11:26:00,mobile,North,facebook,False,True,1,True,1
S00001905,U000268,2024-10-17 06:59:00,desktop,East,organic,True,True,1,True,1
S00001906,U000740,2024-11-06 06:18:00,desktop,Central,google,False,False,0,False,0
S00001907,U000529,2024-10-30 23:08:00,mobile,South,google,True,False,0,False,0
S00001908,U000003,2024-11-01 16:47:00,mobile,Central,email,True,True,1,True,1
S00001909,U000060,2024-10-28 02:05:00,desktop,Central,direct,True,False,0,False,0
S00001910,U000607,2024-12-27 05:44:00,tablet,East,google,True,False,0,False,0
S00001911,U000576,2024-11-14 11:03:00,tablet,Central,organic,False,True,1,True,2
S00001912,U000565,2024-10-28 15:34:00,mobile,South,organic,True,False,0,False,0
S00001913,U000506,2024-11-23 12:45:00,mobile,North,direct,True,True,2,True,2
S00001914,U000385,2024-11-09 01:03:00,desktop,Central,facebook,False,True,1,False,0
S00001915,U000097,2024-11-13 22:32:00,desktop,South,direct,False,True,1,False,0
S00001916,U000031,2024-10-23 09:36:00,desktop,North,email,True,True,1,True,1
S00001917,U000084,2024-11-18 12:31:00,desktop,East,organic,True,False,0,False,0
S00001918,U000735,2024-12-24 17:29:00,desktop,North,facebook,False,False,0,False,0
S00001919,U000717,2024-12-10 02:35:00,desktop,Central,organic,True,True,3,True,1
S00001920,U000088,2024-10-22 09:51:00,mobile,Central,google,False,False,0,False,0
S00001921,U000577,2024-10-01 08:16:00,desktop,South,facebook,False,True,2,False,0
S00001922,U000234,2024-12-28 02:17:00,mobile,Central,organic,False,False,0,False,0
S00001923,U000304,2024-11-03 14:47:00,desktop,West,email,False,True,2,False,0
S00001924,U000135,2024-11-03 18:40:00,mobile,East,organic,False,True,3,False,0
S00001925,U000359,2024-11-05 17:13:00,desktop,East,organic,False,True,1,False,0
S00001926,U000025,2024-10-10 17:11:00,mobile,Central,facebook,False,True,2,False,0
S00001927,U000497,2024-12-09 22:11:00,desktop,East,email,True,True,3,False,0
S00001928,U000419,2024-11-28 23:37:00,desktop,South,organic,False,False,0,False,0
S00001929,U000284,2024-10-05 00:04:00,mobile,Central,facebook,False,False,0,False,0
S00001930,U000665,2024-11-11 14:30:00,desktop,East,google,False,False,0,False,0
S00001931,U000285,2024-10-27 19:02:00,desktop,North,organic,False,False,0,False,0
S00001932,U000233,2024-10-30 07:45:00,mobile,West,facebook,False,True,1,True,2
S00001933,U000699,2024-11-30 19:44:00,desktop,East,google,True,True,3,True,2
S00001934,U000662,2024-10-20 08:53:00,tablet,Central,organic,False,True,2,True,1
S00001935,U000525,2024-11-12 09:30:00,tablet,South,organic,False,False,0,False,0
S00001936,U000669,2024-12-06 14:07:00,desktop,East,email,True,False,0,False,0
S00001937,U000554,2024-10-18 18:53:00,mobile,Central,organic,False,True,3,False,0
S00001938,U000142,2024-11-25 13:03:00,mobile,East,email,False,False,0,False,0
S00001939,U000383,2024-12-05 12:26:00,mobile,Central,organic,False,False,0,False,0
S00001940,U000623,2024-11-27 12:08:00,mobile,South,organic,False,False,0,False,0
S00001941,U000200,2024-10-12 21:50:00,desktop,Central,google,False,True,2,True,1
S00001942,U000479,2024-11-10 09:42:00,tablet,East,email,True,True,1,False,0
S00001943,U000390,2024-12-14 00:45:00,mobile,West,direct,False,False,0,False,0
S00001944,U000552,2024-12-29 07:41:00,tablet,North,organic,True,False,0,False,0
S00001945,U000477,2024-10-08 11:09:00,tablet,Central,email,False,True,2,False,0
S00001946,U000729,2024-12-20 23:21:00,tablet,West,direct,True,False,0,False,0
S00001947,U000200,2024-10-02 21:06:00,desktop,South,facebook,False,True,1,False,0
S00001948,U000292,2024-12-13 17:14:00,desktop,West,organic,True,False,0,False,0
S00001949,U000593,2024-11-20 12:57:00,mobile,North,google,True,True,3,True,1
S00001950,U000016,2024-12-22 18:08:00,desktop,South,email,False,False,0,False,0
S00001951,U000311,2024-10-30 20:50:00,desktop,East,facebook,False,True,2,True,2
S00001952,U000103,2024-12-05 23:04:00,tablet,East,email,False,True,1,False,0
S00001953,U000330,2024-10-02 07:36:00,mobile,North,organic,False,False,0,False,0
S00001954,U000643,2024-11-03 14:36:00,mobile,East,facebook,False,True,1,False,0
S00001955,U000406,2024-11-20 17:19:00,mobile,South,google,True,True,3,False,0
S00001956,U000025,2024-11-08 18:48:00,desktop,South,organic,False,False,0,False,0
S00001957,U000705,2024-11-05 00:58:00,mobile,East,organic,False,False,0,False,0
S00001958,U000128,2024-10-21 21:08:00,tablet,Central,facebook,True,False,0,False,0
S00001959,U000639,2024-10-22 03:47:00,mobile,East,facebook,False,False,0,False,0
S00001960,U000369,2024-12-03 23:03:00,desktop,West,facebook,True,False,0,False,0
S00001961,U000663,2024-12-04 01:48:00,mobile,West,google,False,True,2,False,0
S00001962,U000045,2024-11-19 21:37:00,tablet,Central,facebook,False,True,2,False,0
S00001963,U000434,2024-12-19 21:34:00,mobile,Central,organic,True,False,0,False,0
S00001964,U000396,2024-10-30 00:10:00,mobile,South,facebook,False,False,0,False,0
S00001965,U000523,2024-10-14 04:58:00,mobile,East,google,False,False,0,False,0
S00001966,U000288,2024-10-06 14:41:00,mobile,West,google,True,False,0,False,0
S00001967,U000533,2024-10-21 03:54:00,mobile,West,google,False,False,0,False,0
S00001968,U000280,2024-11-16 18:39:00,mobile,Central,organic,False,True,2,False,0
S00001969,U000026,2024-10-11 12:32:00,desktop,North,facebook,False,False,0,False,0
S00001970,U000301,2024-10-06 16:51:00,mobile,East,google,False,False,0,False,0
S00001971,U000776,2024-10-01 11:56:00,mobile,Central,google,True,False,0,False,0
S00001972,U000676,2024-12-13 09:21:00,mobile,West,google,False,False,0,False,0
S00001973,U000051,2024-12-29 20:55:00,tablet,East,email,True,True,2,True,1
S00001974,U000353,2024-10-15 03:04:00,desktop,South,organic,True,False,0,False,0
S00001975,U000027,2024-12-06 18:59:00,desktop,East,email,False,False,0,False,0
S00001976,U000743,2024-12-11 11:14:00,mobile,South,google,False,True,2,True,1
S00001977,U000750,2024-12-07 22:02:00,desktop,South,google,False,False,0,False,0
S00001978,U000369,2024-11-07 10:51:00,mobile,East,direct,False,True,3,False,0
S00001979,U000528,2024-10-23 20:07:00,tablet,West,google,True,True,1,True,2
S00001980,U000531,2024-10-14 06:15:00,mobile,Central,organic,True,False,0,False,0
S00001981,U000117,2024-12-23 19:10:00,mobile,South,google,False,True,3,True,1
S00001982,U000012,2024-11-07 14:46:00,mobile,Central,google,False,True,3,True,2
S00001983,U000370,2024-10-12 12:53:00,tablet,South,email,False,False,0,False,0
S00001984,U000299,2024-11-10 23:34:00,tablet,South,facebook,True,True,3,False,0
S00001985,U000797,2024-12-25 06:41:00,mobile,Central,email,False,False,0,False,0
S00001986,U000440,2024-12-26 04:49:00,desktop,Central,facebook,True,True,2,True,2
S00001987,U000394,2024-11-25 08:10:00,mobile,South,google,False,False,0,False,0
S00001988,U000789,2024-11-07 00:45:00,tablet,South,direct,False,False,0,False,0
S00001989,U000650,2024-11-07 00:45:00,desktop,North,organic,True,True,2,True,1
S00001990,U000448,2024-12-25 15:38:00,mobile,West,google,False,False,0,False,0
S00001991,U000596,2024-11-24 05:30:00,desktop,West,facebook,False,True,3,False,0
S00001992,U000149,2024-10-19 20:57:00,tablet,South,facebook,True,True,1,True,1
S00001993,U000354,2024-12-16 10:09:00,desktop,West,organic,False,True,1,True,2
S00001994,U000502,2024-10-26 10:51:00,mobile,West,google,True,False,0,False,0
S00001995,U000419,2024-11-15 21:40:00,mobile,North,organic,False,False,0,False,0
S00001996,U000608,2024-10-30 14:09:00,mobile,West,google,True,True,3,True,1
S00001997,U000336,2024-12-28 22:27:00,desktop,West,organic,False,False,0,False,0
S00001998,U000076,2024-10-16 04:15:00,desktop,Central,email,False,False,0,False,0
S00001999,U000170,2024-12-10 09:56:00,desktop,South,email,True,True,2,True,2
S00002000,U000654,2024-11-12 23:31:00,mobile,East,google,False,True,2,False,0
S00002001,U000609,2024-12-20 14:11:00,desktop,North,facebook,False,True,3,False,0
S00002002,U000106,2024-10-18 03:48:00,desktop,North,facebook,False,False,0,False,0
S00002003,U000405,2024-12-15 09:27:00,mobile,South,email,True,False,0,False,0
S00002004,U000130,2024-12-03 00:13:00,desktop,East,organic,True,False,0,False,0
S00002005,U000014,2024-11-23 11:09:00,mobile,West,facebook,False,False,0,False,0
S00002006,U000416,2024-10-30 02:08:00,desktop,East,google,False,True,2,True,1
S00002007,U000661,2024-12-02 04:53:00,mobile,West,organic,True,True,1,False,0
S00002008,U000297,2024-10-27 21:54:00,desktop,South,google,True,True,3,False,0
S00002009,U000239,2024-10-13 10:03:00,mobile,Central,email,False,True,1,True,1
S00002010,U000590,2024-12-09 10:50:00,mobile,Central,direct,True,False,0,False,0
S00002011,U000749,2024-12-02 12:50:00,mobile,North,organic,False,True,1,False,0
S00002012,U000618,2024-11-19 09:00:00,desktop,South,direct,False,True,3,True,1
S00002013,U000022,2024-12-22 09:55:00,desktop,South,google,False,True,2,True,2
S00002014,U000062,2024-12-09 08:53:00,desktop,Central,google,False,False,0,False,0
S00002015,U000117,2024-11-27 06:09:00,desktop,East,organic,True,True,2,True,2
S00002016,U000647,2024-10-09 12:59:00,mobile,East,google,False,False,0,False,0
S00002017,U000304,2024-11-27 05:28:00,mobile,West,google,False,False,0,False,0
